gene	n_bins	sum_x1_ESC	sum_x2_NPC	ratio_x2_over_x1
Hid1	3	6	10	1.6666666666666667
Hif1a	3	16	7	0.4375
Hif1an	3	29	23	0.7931034482758621
Hif3a	3	0	0	NA
Higd1a	3	14	14	1.0
Higd1b	3	15	12	0.8
Higd1c	3	4	3	0.75
Higd2a	1	5	2	0.4
Hikeshi	3	0	5	NA
Hilpda	3	11	13	1.1818181818181819
Hils1	3	43	14	0.32558139534883723
Hinfp	3	9	14	1.5555555555555556
Hint1	3	10	9	0.9
Hint2	3	33	11	0.3333333333333333
Hint3	3	5	10	2.0
Hip1	3	14	6	0.42857142857142855
Hip1r	3	12	14	1.1666666666666667
Hipk1	3	15	16	1.0666666666666667
Hipk2	3	17	12	0.7058823529411765
Hipk3	3	19	3	0.15789473684210525
Hipk4	3	2	14	7.0
Hira	1	2	4	2.0
Hirip3	3	8	8	1.0
Hist1h2al	3	3	14	4.666666666666667
Hist1h2an	3	5	7	1.4
Hist1h2ao	1	2	4	2.0
Hist1h2ap	1	2	4	2.0
Hist1h2bp	1	4	2	0.5
Hist1h2bq	3	5	13	2.6
Hist1h2br	2	9	11	1.2222222222222223
Hist1h4m	2	3	11	3.6666666666666665
Hist1h4n	3	13	16	1.2307692307692308
Hivep1	3	3	3	1.0
Hivep2	3	7	9	1.2857142857142858
Hivep3	3	22	29	1.3181818181818181
Hjurp	1	2	3	1.5
Hjv	3	4	14	3.5
Hk1	3	8	10	1.25
Hk1os	3	18	13	0.7222222222222222
Hk2	3	9	4	0.4444444444444444
Hk3	3	3	10	3.3333333333333335
Hkdc1	3	8	11	1.375
Hlcs	3	3	7	2.3333333333333335
Hlf	3	9	12	1.3333333333333333
Hltf	3	5	9	1.8
Hlx	3	3	10	3.3333333333333335
Hmbox1	3	1	8	8.0
Hmbs	3	7	3	0.42857142857142855
Hmces	3	5	9	1.8
Hmcn1	3	17	10	0.5882352941176471
Hmcn2	3	31	19	0.6129032258064516
Hmg20a	2	8	4	0.5
Hmg20b	3	7	11	1.5714285714285714
Hmga1	3	7	7	1.0
Hmga1b	1	4	1	0.25
Hmga2	3	10	7	0.7
Hmga2-ps1	3	5	14	2.8
Hmgb1	3	11	7	0.6363636363636364
Hmgb1-rs17	3	3	6	2.0
Hmgb2	3	3	5	1.6666666666666667
Hmgb3	3	0	1	NA
Hmgb4	3	0	0	NA
Hmgb4os	1	0	0	NA
Hmgcl	3	10	11	1.1
Hmgcll1	3	5	10	2.0
Hmgcr	3	7	10	1.4285714285714286
Hmgcs1	3	0	0	NA
Hmgcs2	3	29	15	0.5172413793103449
Hmgn1	3	14	10	0.7142857142857143
Hmgn2	3	186	42	0.22580645161290322
Hmgn3	3	6	6	1.0
Hmgn5	3	2	5	2.5
Hmgxb3	3	12	16	1.3333333333333333
Hmgxb4	3	7	6	0.8571428571428571
Hmmr	3	1	1	1.0
Hmox1	3	0	0	NA
Hmox2	3	0	3	NA
Hmx1	1	6	11	1.8333333333333333
Hmx2	3	3	7	2.3333333333333335
Hmx3	3	3	13	4.333333333333333
Hnf1a	3	8	7	0.875
Hnf1b	3	45	19	0.4222222222222222
Hnf4a	3	4	14	3.5
Hnf4aos	3	8	17	2.125
Hnf4g	3	5	16	3.2
Hnmt	3	0	6	NA
Hnrnpa0	3	9	8	0.8888888888888888
Hnrnpa1	1	1	3	3.0
Hnrnpa1l2-ps2	3	1	1	1.0
Hnrnpa2b1	3	2	7	3.5
Hnrnpa3	3	8	9	1.125
Hnrnpab	3	37	17	0.4594594594594595
Hnrnpc	3	0	0	NA
Hnrnpd	3	24	16	0.6666666666666666
Hnrnpdl	3	13	20	1.5384615384615385
Hnrnpf	3	5	5	1.0
Hnrnph1	3	12	5	0.4166666666666667
Hnrnph2	1	0	1	NA
Hnrnph3	3	37	6	0.16216216216216217
Hnrnpk	2	8	5	0.625
Hnrnpl	3	5	9	1.8
Hnrnpll	3	5	11	2.2
Hnrnpm	3	34	15	0.4411764705882353
Hnrnpr	3	4	5	1.25
Hnrnpu	3	5	10	2.0
Hnrnpul1	3	1	0	0.0
Hnrnpul2	1	2	3	1.5
Hoga1	3	4	5	1.25
Homer1	3	7	9	1.2857142857142858
Homer2	3	2	2	1.0
Homer3	3	33	5	0.15151515151515152
Homez	3	5	8	1.6
Hook1	3	7	3	0.42857142857142855
Hook2	3	14	6	0.42857142857142855
Hook3	3	2	6	3.0
Hopx	3	6	10	1.6666666666666667
Hormad1	3	2	6	3.0
Hormad2	3	10	4	0.4
Hotair	3	140	85	0.6071428571428571
Hotairm1	1	47	6	0.1276595744680851
Hotairm2	3	207	14	0.06763285024154589
Hottip	3	22	14	0.6363636363636364
Hoxa1	3	195	17	0.08717948717948718
Hoxa10	3	134	98	0.7313432835820896
Hoxa11	1	30	23	0.7666666666666667
Hoxa11os	3	144	112	0.7777777777777778
Hoxa13	3	22	19	0.8636363636363636
Hoxa2	3	69	9	0.13043478260869565
Hoxa3	3	212	85	0.4009433962264151
Hoxa4	3	228	25	0.10964912280701754
Hoxa5	3	179	42	0.2346368715083799
Hoxa6	3	181	56	0.30939226519337015
Hoxa7	3	147	57	0.3877551020408163
Hoxa9	3	197	115	0.583756345177665
Hoxaas2	2	46	10	0.21739130434782608
Hoxaas3	3	160	17	0.10625
Hoxb1	3	31	27	0.8709677419354839
Hoxb13	3	15	29	1.9333333333333333
Hoxb2	3	13	21	1.6153846153846154
Hoxb3	3	107	31	0.2897196261682243
Hoxb3os	3	22	21	0.9545454545454546
Hoxb4	2	36	41	1.1388888888888888
Hoxb5	3	73	65	0.8904109589041096
Hoxb5os	3	171	79	0.4619883040935672
Hoxb6	3	171	87	0.5087719298245614
Hoxb7	3	141	83	0.5886524822695035
Hoxb8	3	136	88	0.6470588235294118
Hoxb9	3	128	82	0.640625
Hoxc10	3	117	86	0.7350427350427351
Hoxc11	3	200	129	0.645
Hoxc12	3	203	113	0.5566502463054187
Hoxc13	3	106	102	0.9622641509433962
Hoxc4	3	87	49	0.5632183908045977
Hoxc5	3	157	64	0.40764331210191085
Hoxc6	3	178	69	0.38764044943820225
Hoxc8	3	163	103	0.6319018404907976
Hoxc9	3	187	142	0.7593582887700535
Hoxd1	2	9	11	1.2222222222222223
Hoxd10	3	54	18	0.3333333333333333
Hoxd11	3	71	23	0.323943661971831
Hoxd12	3	93	36	0.3870967741935484
Hoxd13	3	75	26	0.3466666666666667
Hoxd3	3	112	32	0.2857142857142857
Hoxd3os1	3	178	24	0.1348314606741573
Hoxd4	3	36	17	0.4722222222222222
Hoxd8	3	95	17	0.17894736842105263
Hoxd9	3	166	35	0.21084337349397592
Hp	3	9	9	1.0
Hp1bp3	3	6	20	3.3333333333333335
Hpca	3	8	5	0.625
Hpcal1	3	20	10	0.5
Hpcal4	3	7	7	1.0
Hpd	3	7	7	1.0
Hpdl	3	16	15	0.9375
Hpf1	3	0	0	NA
Hpgd	3	1	1	1.0
Hpgds	3	14	11	0.7857142857142857
Hpn	3	0	0	NA
Hprt	3	0	0	NA
Hps1	3	13	19	1.4615384615384615
Hps3	3	1	5	5.0
Hps4	1	9	3	0.3333333333333333
Hps5	3	5	13	2.6
Hps6	3	3	6	2.0
Hpse	3	18	22	1.2222222222222223
Hpse2	3	5	29	5.8
Hpx	3	37	11	0.2972972972972973
Hr	3	8	16	2.0
Hras	3	0	0	NA
Hrc	2	3	6	2.0
Hrct1	3	9	10	1.1111111111111112
Hrg	3	6	13	2.1666666666666665
Hrh1	3	7	13	1.8571428571428572
Hrh2	3	6	9	1.5
Hrh3	3	7	5	0.7142857142857143
Hrh4	3	20	12	0.6
Hrk	3	19	13	0.6842105263157895
Hrnr	3	10	11	1.1
Hrob	3	8	16	2.0
Hs1bp3	3	61	15	0.2459016393442623
Hs2st1	3	5	6	1.2
Hs3st1	3	3	14	4.666666666666667
Hs3st2	3	7	16	2.2857142857142856
Hs3st3a1	3	15	36	2.4
Hs3st3b1	3	86	20	0.23255813953488372
Hs3st4	3	5	8	1.6
Hs3st5	3	0	3	NA
Hs3st6	3	12	5	0.4166666666666667
Hs6st1	3	6	7	1.1666666666666667
Hs6st2	3	2	6	3.0
Hs6st3	3	18	8	0.4444444444444444
Hsbp1	3	18	14	0.7777777777777778
Hsbp1l1	3	27	9	0.3333333333333333
Hscb	3	15	8	0.5333333333333333
Hsd11b1	3	13	48	3.6923076923076925
Hsd11b2	3	42	13	0.30952380952380953
Hsd17b1	3	7	9	1.2857142857142858
Hsd17b10	3	1	3	3.0
Hsd17b11	3	14	17	1.2142857142857142
Hsd17b12	3	4	21	5.25
Hsd17b13	3	1	9	9.0
Hsd17b14	3	0	5	NA
Hsd17b2	3	8	5	0.625
Hsd17b3	3	4	8	2.0
Hsd17b4	3	7	10	1.4285714285714286
Hsd17b6	3	7	9	1.2857142857142858
Hsd17b7	3	9	9	1.0
Hsd3b1	3	0	0	NA
Hsd3b2	3	1	1	1.0
Hsd3b3	3	0	0	NA
Hsd3b4	1	13	9	0.6923076923076923
Hsd3b5	3	16	7	0.4375
Hsd3b6	3	0	0	NA
Hsd3b7	3	5	12	2.4
Hsdl1	3	13	9	0.6923076923076923
Hsdl2	3	8	8	1.0
Hsf1	1	2	4	2.0
Hsf2	1	0	1	NA
Hsf2bp	3	8	13	1.625
Hsf3	2	0	4	NA
Hsf4	3	8	18	2.25
Hsf5	3	8	13	1.625
Hsfy2	3	14	10	0.7142857142857143
Hsh2d	3	0	1	NA
Hsp90aa1	3	139	26	0.18705035971223022
Hsp90ab1	3	13	14	1.0769230769230769
Hsp90b1	3	0	0	NA
Hspa12a	2	6	1	0.16666666666666666
Hspa12b	3	6	12	2.0
Hspa13	3	6	3	0.5
Hspa14	3	13	15	1.1538461538461537
Hspa1a	3	5	8	1.6
Hspa1b	3	7	8	1.1428571428571428
Hspa1l	1	2	2	1.0
Hspa2	3	11	7	0.6363636363636364
Hspa4	3	3	8	2.6666666666666665
Hspa4l	3	4	7	1.75
Hspa5	3	9	11	1.2222222222222223
Hspa8	3	36	33	0.9166666666666666
Hspa9	3	16	12	0.75
Hspb1	3	8	15	1.875
Hspb11	1	7	1	0.14285714285714285
Hspb2	2	5	5	1.0
Hspb3	3	18	18	1.0
Hspb6	1	0	1	NA
Hspb7	3	3	10	3.3333333333333335
Hspb8	3	10	4	0.4
Hspb9	3	25	51	2.04
Hspbap1	2	0	0	NA
Hspbp1	3	31	8	0.25806451612903225
Hspd1	2	18	9	0.5
Hspe1	3	11	16	1.4545454545454546
Hspg2	3	10	18	1.8
Hsph1	3	2	5	2.5
Htatip2	3	0	0	NA
Htatsf1	3	3	3	1.0
Htd2	1	4	2	0.5
Htr1a	3	7	13	1.8571428571428572
Htr1b	3	0	1	NA
Htr1d	3	15	15	1.0
Htr1f	3	4	11	2.75
Htr2a	3	17	25	1.4705882352941178
Htr2b	3	5	7	1.4
Htr2c	3	0	0	NA
Htr3a	3	17	12	0.7058823529411765
Htr3b	3	6	9	1.5
Htr4	3	9	33	3.6666666666666665
Htr5a	3	26	19	0.7307692307692307
Htr5b	3	7	20	2.857142857142857
Htr6	3	5	17	3.4
Htr7	3	7	29	4.142857142857143
Htra1	3	6	17	2.8333333333333335
Htra2	1	3	0	0.0
Htra3	3	11	14	1.2727272727272727
Htra4	3	9	13	1.4444444444444444
Htt	3	3	3	1.0
Hunk	3	17	5	0.29411764705882354
Hus1	3	6	19	3.1666666666666665
Hus1b	3	10	17	1.7
Huwe1	3	0	0	NA
Hvcn1	3	4	5	1.25
Hyal1	3	9	5	0.5555555555555556
Hyal2	3	7	11	1.5714285714285714
Hyal3	2	18	11	0.6111111111111112
Hyal4	3	5	9	1.8
Hyal5	3	3	11	3.6666666666666665
Hyal6	3	3	4	1.3333333333333333
Hydin	3	6	5	0.8333333333333334
Hyi	3	17	9	0.5294117647058824
Hykk	3	5	7	1.4
Hyls1	3	0	0	NA
Hymai	1	4	2	0.5
Hyou1	3	12	17	1.4166666666666667
Hypk	1	2	6	3.0
I0C0044D17Rik	3	7	9	1.2857142857142858
I730028E13Rik	3	6	12	2.0
I730030J21Rik	3	15	2	0.13333333333333333
I830077J02Rik	3	12	11	0.9166666666666666
I920046F24Rik	1	42	4	0.09523809523809523
Iah1	3	0	0	NA
Iapp	3	5	4	0.8
Iars	3	24	11	0.4583333333333333
Iars2	3	13	8	0.6153846153846154
Iba57	3	7	14	2.0
Ibsp	3	3	9	3.0
Ibtk	3	83	18	0.21686746987951808
Ica1	3	49	35	0.7142857142857143
Ica1l	3	4	4	1.0
Icam1	3	4	6	1.5
Icam2	3	6	10	1.6666666666666667
Icam4	3	8	4	0.5
Icam5	3	10	13	1.3
Ice1	3	11	10	0.9090909090909091
Ice2	3	8	9	1.125
Icmt	3	9	6	0.6666666666666666
Icos	3	14	15	1.0714285714285714
Icosl	3	29	19	0.6551724137931034
Id1	3	3	7	2.3333333333333335
Id2	3	24	9	0.375
Id3	3	19	12	0.631578947368421
Id4	3	19	14	0.7368421052631579
Ide	3	9	9	1.0
Idh1	3	8	8	1.0
Idh2	3	0	3	NA
Idh3a	3	17	10	0.5882352941176471
Idh3b	3	4	7	1.75
Idh3g	3	0	0	NA
Idi1	3	4	12	3.0
Idi2	3	0	0	NA
Idnk	3	7	10	1.4285714285714286
Ido1	3	20	14	0.7
Ido2	3	6	15	2.5
Ids	3	2	6	3.0
Idua	3	2	3	1.5
Ier2	3	17	9	0.5294117647058824
Ier3	3	0	5	NA
Ier3ip1	3	7	2	0.2857142857142857
Ier5	3	8	11	1.375
Ier5l	3	24	8	0.3333333333333333
Iffo1	3	4	5	1.25
Iffo2	3	38	21	0.5526315789473685
Ifi202b	3	2	10	5.0
Ifi203	3	5	9	1.8
Ifi204	3	0	4	NA
Ifi205	3	2	13	6.5
Ifi206	3	0	1	NA
Ifi207	3	0	0	NA
Ifi208	3	0	3	NA
Ifi209	3	1	12	12.0
Ifi211	3	0	0	NA
Ifi213	3	1	5	5.0
Ifi214	3	1	1	1.0
Ifi27	3	6	7	1.1666666666666667
Ifi27l2a	3	2	4	2.0
Ifi27l2b	3	4	4	1.0
Ifi30	3	12	16	1.3333333333333333
Ifi35	3	7	4	0.5714285714285714
Ifi44	3	4	8	2.0
Ifi44l	3	2	10	5.0
Ifi47	3	0	0	NA
Ifih1	3	3	1	0.3333333333333333
Ifit1	1	1	11	11.0
Ifit1bl1	3	3	9	3.0
Ifit1bl2	3	10	24	2.4
Ifit2	3	8	11	1.375
Ifit3	3	4	7	1.75
Ifit3b	3	3	5	1.6666666666666667
Ifitm1	3	0	0	NA
Ifitm10	3	0	0	NA
Ifitm2	3	0	0	NA
Ifitm3	3	0	0	NA
Ifitm5	3	0	0	NA
Ifitm6	3	0	0	NA
Ifitm7	1	0	2	NA
Ifna1	3	7	13	1.8571428571428572
Ifna11	3	6	9	1.5
Ifna12	3	0	0	NA
Ifna13	3	3	11	3.6666666666666665
Ifna14	3	6	5	0.8333333333333334
Ifna15	3	0	2	NA
Ifna16	3	3	10	3.3333333333333335
Ifna2	3	6	18	3.0
Ifna4	3	4	9	2.25
Ifna5	3	4	10	2.5
Ifna6	3	3	11	3.6666666666666665
Ifna7	3	8	6	0.75
Ifna9	3	0	0	NA
Ifnab	3	17	22	1.2941176470588236
Ifnar1	3	17	11	0.6470588235294118
Ifnar2	3	7	12	1.7142857142857142
Ifnb1	3	10	16	1.6
Ifne	3	3	8	2.6666666666666665
Ifng	3	0	8	NA
Ifngas1	3	4	4	1.0
Ifngr1	3	8	8	1.0
Ifngr2	3	9	15	1.6666666666666667
Ifnk	3	5	7	1.4
Ifnl2	3	0	3	NA
Ifnl3	3	3	5	1.6666666666666667
Ifnlr1	3	6	8	1.3333333333333333
Ifnz	3	17	19	1.1176470588235294
Ifrd1	1	4	4	1.0
Ifrd2	3	51	16	0.3137254901960784
Ift122	1	4	4	1.0
Ift140	2	18	11	0.6111111111111112
Ift172	3	3	0	0.0
Ift20	1	2	2	1.0
Ift22	3	16	15	0.9375
Ift27	3	10	8	0.8
Ift43	3	15	11	0.7333333333333333
Ift46	3	9	7	0.7777777777777778
Ift52	3	22	21	0.9545454545454546
Ift57	3	9	9	1.0
Ift74	3	7	10	1.4285714285714286
Ift80	3	32	9	0.28125
Ift81	3	6	10	1.6666666666666667
Ift88	3	5	14	2.8
Igbp1	3	2	2	1.0
Igbp1b	3	2	3	1.5
Igdcc3	3	9	16	1.7777777777777777
Igdcc4	3	23	8	0.34782608695652173
Igf1	3	8	10	1.25
Igf1r	3	2	20	10.0
Igf2	3	0	0	NA
Igf2bp1	3	6	8	1.3333333333333333
Igf2bp2	3	3	3	1.0
Igf2bp3	3	17	9	0.5294117647058824
Igf2os	3	0	0	NA
Igf2r	3	1	0	0.0
Igfals	3	4	9	2.25
Igfbp1	3	38	14	0.3684210526315789
Igfbp2	3	14	8	0.5714285714285714
Igfbp3	3	76	15	0.19736842105263158
Igfbp4	3	11	18	1.6363636363636365
Igfbp5	3	14	15	1.0714285714285714
Igfbp6	3	48	16	0.3333333333333333
Igfbp7	3	26	14	0.5384615384615384
Igfbpl1	3	6	10	1.6666666666666667
Igfl3	3	7	17	2.4285714285714284
Igflr1	3	0	1	NA
Igfn1	3	27	16	0.5925925925925926
Ighmbp2	3	8	15	1.875
Igip	3	8	7	0.875
Igll1	3	2	1	0.5
Iglon5	3	0	0	NA
Igsf1	3	3	4	1.3333333333333333
Igsf10	3	5	12	2.4
Igsf11	3	9	8	0.8888888888888888
Igsf21	3	10	7	0.7
Igsf23	3	0	0	NA
Igsf3	3	9	16	1.7777777777777777
Igsf5	3	4	5	1.25
Igsf6	3	12	13	1.0833333333333333
Igsf8	3	18	10	0.5555555555555556
Igsf9	3	34	22	0.6470588235294118
Igsf9b	3	8	15	1.875
Igtp	3	39	25	0.6410256410256411
Ihh	3	0	0	NA
Iigp1	3	0	0	NA
Ik	1	2	1	0.5
Ikbip	1	3	2	0.6666666666666666
Ikbkb	3	12	8	0.6666666666666666
Ikbke	3	3	17	5.666666666666667
Ikbkg	1	0	2	NA
Ikzf1	3	85	65	0.7647058823529411
Ikzf2	3	5	11	2.2
Ikzf3	3	20	13	0.65
Ikzf4	2	3	9	3.0
Ikzf5	3	21	24	1.1428571428571428
Il10	3	38	7	0.18421052631578946
Il10ra	3	13	15	1.1538461538461537
Il10rb	3	16	12	0.75
Il11	3	2	9	4.5
Il11ra1	3	29	2	0.06896551724137931
Il11ra2	1	0	0	NA
Il12a	3	9	12	1.3333333333333333
Il12b	3	7	15	2.142857142857143
Il12rb1	3	13	12	0.9230769230769231
Il12rb2	3	10	21	2.1
Il13	3	17	15	0.8823529411764706
Il13ra1	3	4	4	1.0
Il13ra2	3	0	0	NA
Il15	3	5	12	2.4
Il15ra	3	38	5	0.13157894736842105
Il16	3	5	16	3.2
Il17a	3	4	11	2.75
Il17b	3	6	9	1.5
Il17c	3	20	11	0.55
Il17d	3	0	1	NA
Il17f	3	13	5	0.38461538461538464
Il17ra	3	1	6	6.0
Il17rb	3	9	8	0.8888888888888888
Il17rc	3	14	7	0.5
Il17rd	3	11	15	1.3636363636363635
Il17re	3	8	20	2.5
Il18	3	2	8	4.0
Il18bp	3	4	9	2.25
Il18r1	3	6	13	2.1666666666666665
Il18rap	3	18	44	2.4444444444444446
Il19	3	15	12	0.8
Il1a	3	6	22	3.6666666666666665
Il1b	2	8	9	1.125
Il1bos	3	6	18	3.0
Il1f10	3	0	1	NA
Il1f5	3	20	21	1.05
Il1f6	3	7	17	2.4285714285714284
Il1f8	3	5	21	4.2
Il1f9	3	1	0	0.0
Il1r1	3	1	4	4.0
Il1r2	3	0	0	NA
Il1rap	3	1	6	6.0
Il1rapl1	3	2	2	1.0
Il1rapl2	3	1	3	3.0
Il1rl1	3	17	21	1.2352941176470589
Il1rl2	3	8	18	2.25
Il1rn	3	15	16	1.0666666666666667
Il2	3	11	7	0.6363636363636364
Il20	3	14	19	1.3571428571428572
Il20ra	3	16	13	0.8125
Il20rb	3	10	21	2.1
Il21	3	4	8	2.0
Il21r	3	5	7	1.4
Il22	3	0	0	NA
Il22ra1	3	4	8	2.0
Il22ra2	3	7	11	1.5714285714285714
Il23a	3	4	2	0.5
Il23r	3	7	20	2.857142857142857
Il24	3	7	7	1.0
Il25	3	5	9	1.8
Il27	3	9	7	0.7777777777777778
Il27ra	3	10	5	0.5
Il2ra	3	10	11	1.1
Il2rb	3	22	15	0.6818181818181818
Il2rg	3	17	8	0.47058823529411764
Il3	3	21	23	1.0952380952380953
Il31	3	6	15	2.5
Il31ra	3	5	8	1.6
Il33	3	18	8	0.4444444444444444
Il34	3	19	7	0.3684210526315789
Il3ra	3	1	10	10.0
Il4	3	9	5	0.5555555555555556
Il4i1	3	6	11	1.8333333333333333
Il4i1b	1	3	6	2.0
Il4ra	3	10	7	0.7
Il5	3	0	3	NA
Il5ra	3	5	8	1.6
Il6	3	7	20	2.857142857142857
Il6ra	3	43	13	0.3023255813953488
Il6st	3	7	14	2.0
Il7	3	6	21	3.5
Il7r	3	5	12	2.4
Il9	3	23	15	0.6521739130434783
Il9r	3	19	10	0.5263157894736842
Ildr1	3	10	7	0.7
Ildr2	3	7	9	1.2857142857142858
Ilf2	3	13	7	0.5384615384615384
Ilf3	3	4	10	2.5
Ilk	3	10	15	1.5
Ilkap	3	29	21	0.7241379310344828
Ilrun	3	14	16	1.1428571428571428
Iltifb	3	0	0	NA
Ilvbl	3	7	5	0.7142857142857143
Immp1l	1	0	0	NA
Immp2l	3	5	6	1.2
Immt	3	5	7	1.4
Imp3	3	2	13	6.5
Imp4	1	4	2	0.5
Impa1	3	3	10	3.3333333333333335
Impa2	3	5	9	1.8
Impact	3	4	4	1.0
Impad1	3	9	9	1.0
Impdh1	3	33	8	0.24242424242424243
Impdh2	3	8	4	0.5
Impg1	3	5	13	2.6
Impg2	3	11	7	0.6363636363636364
Ina	3	2	10	5.0
Inafm1	3	0	0	NA
Inafm2	3	14	15	1.0714285714285714
Inava	3	3	8	2.6666666666666665
Inca1	3	8	4	0.5
Incenp	3	5	6	1.2
Inf2	3	0	8	NA
Ing1	3	8	8	1.0
Ing2	3	6	10	1.6666666666666667
Ing3	3	5	17	3.4
Ing4	3	7	7	1.0
Ing5	3	0	0	NA
Inha	1	9	3	0.3333333333333333
Inhba	3	2	9	4.5
Inhbb	3	6	11	1.8333333333333333
Inhbc	3	6	12	2.0
Inhbe	3	8	7	0.875
Inip	3	9	10	1.1111111111111112
Inka1	3	7	11	1.5714285714285714
Inka2	3	11	16	1.4545454545454546
Inmt	3	10	8	0.8
Ino80	3	4	3	0.75
Ino80b	3	16	15	0.9375
Ino80c	3	14	9	0.6428571428571429
Ino80d	3	6	25	4.166666666666667
Ino80dos	2	4	11	2.75
Ino80e	1	2	1	0.5
Inpp1	3	2	7	3.5
Inpp4a	3	6	4	0.6666666666666666
Inpp4b	3	17	15	0.8823529411764706
Inpp5a	3	0	0	NA
Inpp5b	3	9	10	1.1111111111111112
Inpp5d	3	15	18	1.2
Inpp5e	3	3	9	3.0
Inpp5f	3	10	8	0.8
Inpp5j	3	41	13	0.3170731707317073
Inpp5k	3	9	8	0.8888888888888888
Inppl1	3	25	22	0.88
Ins1	3	2	13	6.5
Ins2	3	0	0	NA
Insc	3	5	7	1.4
Insig1	3	23	12	0.5217391304347826
Insig2	3	4	18	4.5
Insl3	3	4	9	2.25
Insl5	3	6	6	1.0
Insl6	3	21	10	0.47619047619047616
Insm1	3	6	11	1.8333333333333333
Insm2	3	0	6	NA
Insr	3	38	12	0.3157894736842105
Insrr	2	6	9	1.5
Insyn1	3	8	4	0.5
Insyn2a	3	14	19	1.3571428571428572
Insyn2b	3	17	20	1.1764705882352942
Ints1	3	5	9	1.8
Ints10	3	10	15	1.5
Ints11	1	0	0	NA
Ints12	3	5	6	1.2
Ints13	3	7	11	1.5714285714285714
Ints14	3	7	6	0.8571428571428571
Ints2	3	6	8	1.3333333333333333
Ints3	3	7	7	1.0
Ints4	3	2	3	1.5
Ints5	3	6	14	2.3333333333333335
Ints6	1	1	4	4.0
Ints6l	3	4	4	1.0
Ints7	1	1	6	6.0
Ints8	3	7	10	1.4285714285714286
Ints9	1	0	0	NA
Intu	3	3	10	3.3333333333333335
Invs	1	5	7	1.4
Ip6k1	3	10	13	1.3
Ip6k2	3	13	16	1.2307692307692308
Ip6k3	3	7	10	1.4285714285714286
Ipcef1	3	3	12	4.0
Ipmk	3	12	9	0.75
Ipo11	3	5	2	0.4
Ipo13	3	13	4	0.3076923076923077
Ipo4	3	10	15	1.5
Ipo5	3	22	11	0.5
Ipo7	3	6	6	1.0
Ipo8	3	1	7	7.0
Ipo9	3	30	12	0.4
Ipp	3	1	8	8.0
Ippk	3	2	12	6.0
Ipw	3	11	19	1.7272727272727273
Iqank1	3	18	18	1.0
Iqca	3	12	22	1.8333333333333333
Iqca1l	3	34	13	0.38235294117647056
Iqcb1	3	2	9	4.5
Iqcc	3	11	11	1.0
Iqcd	2	17	7	0.4117647058823529
Iqce	3	9	8	0.8888888888888888
Iqcf1	3	11	13	1.1818181818181819
Iqcf3	3	9	14	1.5555555555555556
Iqcf4	3	25	24	0.96
Iqcf5	3	7	9	1.2857142857142858
Iqcf6	3	10	12	1.2
Iqcg	3	13	7	0.5384615384615384
Iqch	3	16	22	1.375
Iqcj	3	4	7	1.75
Iqck	3	15	11	0.7333333333333333
Iqcm	3	12	12	1.0
Iqcn	3	15	10	0.6666666666666666
Iqgap1	3	6	7	1.1666666666666667
Iqgap2	3	5	5	1.0
Iqgap3	3	90	33	0.36666666666666664
Iqschfp	1	0	0	NA
Iqsec1	3	9	10	1.1111111111111112
Iqsec2	3	6	4	0.6666666666666666
Iqsec3	3	16	27	1.6875
Iqub	3	8	12	1.5
Irak1	2	0	0	NA
Irak1bp1	3	3	8	2.6666666666666665
Irak2	3	9	4	0.4444444444444444
Irak3	3	16	26	1.625
Irak4	2	11	9	0.8181818181818182
Ireb2	3	4	14	3.5
Irf1	3	0	4	NA
Irf2	2	16	7	0.4375
Irf2bp1	3	0	0	NA
Irf2bp2	3	9	11	1.2222222222222223
Irf2bpl	3	3	5	1.6666666666666667
Irf3	2	4	9	2.25
Irf4	3	6	5	0.8333333333333334
Irf5	3	126	48	0.38095238095238093
Irf6	3	13	16	1.2307692307692308
Irf7	3	0	0	NA
Irf8	3	22	35	1.5909090909090908
Irf9	3	20	17	0.85
Irgc1	3	1	0	0.0
Irgm1	3	18	7	0.3888888888888889
Irgm2	3	29	5	0.1724137931034483
Irgq	3	6	12	2.0
Irs1	3	6	10	1.6666666666666667
Irs2	2	12	2	0.16666666666666666
Irs3	3	1	1	1.0
Irs4	3	2	5	2.5
Irx1	3	0	2	NA
Irx2	1	9	5	0.5555555555555556
Irx3	3	3	5	1.6666666666666667
Irx4	3	14	22	1.5714285714285714
Irx5	2	26	10	0.38461538461538464
Irx6	3	15	14	0.9333333333333333
Isca1	3	16	16	1.0
Isca2	1	7	6	0.8571428571428571
Iscu	1	2	2	1.0
Isg15	3	0	0	NA
Isg20	3	2	5	2.5
Isg20l2	1	6	3	0.5
Isl1	3	7	22	3.142857142857143
Isl2	3	12	6	0.5
Islr	3	6	10	1.6666666666666667
Islr2	3	4	8	2.0
Ism1	3	9	11	1.2222222222222223
Ism2	3	0	2	NA
Isoc1	3	7	11	1.5714285714285714
Isoc2a	3	0	0	NA
Isoc2b	3	0	1	NA
Ist1	3	6	5	0.8333333333333334
Isx	3	8	22	2.75
Isy1	3	8	13	1.625
Isyna1	3	13	6	0.46153846153846156
Itch	3	10	5	0.5
Itfg1	3	7	7	1.0
Itfg2	3	16	4	0.25
Itga1	3	5	14	2.8
Itga10	3	4	4	1.0
Itga11	3	16	11	0.6875
Itga2	3	8	7	0.875
